schemaVersion,recordType,source_name,source_url,content_title,content_authors,content_paper_url,content_pdf_url,content_github_url,content_github_stars,content_published_date,content_primary_category,collectedAt
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03779v1,Morphology of Radio Sources in Representation Space,Nicolas Baron Perez; Marcus Brüggen; Luisa Lucie-Smith,http://arxiv.org/abs/2609.03779v1,https://arxiv.org/pdf/2609.03779v1,,,2026-09-03T12:54:08+00:00,astro-ph.IM,2026-09-05T16:37:33.377421+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03775v1,Typological Feature Prediction with Large Language Models: An In-Context Learning Approach,Qianwen Wang; York Hay Ng; Aditya Khan; En-Shiun Annie Lee,http://arxiv.org/abs/2609.03775v1,https://arxiv.org/pdf/2609.03775v1,,,2026-09-03T12:46:03+00:00,cs.CL,2026-09-05T16:37:33.377463+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03770v1,OBER+: Continuity-Aware Reporting and Traceable Continuous Improvement in Outcome-Based Education,Elakkiya Rajasekar,http://arxiv.org/abs/2609.03770v1,https://arxiv.org/pdf/2609.03770v1,,,2026-09-03T12:40:47+00:00,cs.LG,2026-09-05T16:37:33.377477+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03763v1,From Nowcasting to Forecasting: Adapting a Reanalysis-Trained,Mikko Partio; Leila Hieta; Ossi Laine,http://arxiv.org/abs/2609.03763v1,https://arxiv.org/pdf/2609.03763v1,,,2026-09-03T12:30:10+00:00,cs.LG,2026-09-05T16:37:33.377489+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03762v1,Projected Riemannian Gradient Descent for the Bures-Wasserstein Barycenter: Dimension-Independent Linear Convergence at Unit Step Size,A. Afham,http://arxiv.org/abs/2609.03762v1,https://arxiv.org/pdf/2609.03762v1,,,2026-09-03T12:29:26+00:00,cs.LG,2026-09-05T16:37:33.377504+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03742v1,KnowVis: Knowledge-Centric Visual Summarization for Video Lectures,Yi Xu; Yifan Hou; Xiaoyu Zhang,http://arxiv.org/abs/2609.03742v1,https://arxiv.org/pdf/2609.03742v1,https://github.com/yixu-cityu/KnowVis,0,2026-09-03T12:14:34+00:00,cs.CV,2026-09-05T16:37:34.658637+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03741v1,Bayesian Confidence Recalibration and Research-Equilibrium Criticality: Temporal Support in Robust Portfolios,Han Yanç,http://arxiv.org/abs/2609.03741v1,https://arxiv.org/pdf/2609.03741v1,,,2026-09-03T12:11:25+00:00,q-fin.MF,2026-09-05T16:37:34.658711+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03740v1,Fill My Mirror: Geometry-Constrained Mirror Inpainting,Ofek Basson; Shimon Vainer; Yacov Hel-Or; Ohad Fried,http://arxiv.org/abs/2609.03740v1,https://arxiv.org/pdf/2609.03740v1,,,2026-09-03T12:11:02+00:00,cs.CV,2026-09-05T16:37:34.658732+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03729v1,Unfold The World: Factorize 4D Properties in Reinforcing Spatial Reasoning,Yijun Yang; Shenghe Zheng; Wenbo Li; Jianhui Liu; Haoze Sun; Yanbing Zhang; Jiaxiu Jiang; Lin Song; Haoyang Huang; Nan Duan; Lei Zhu,http://arxiv.org/abs/2609.03729v1,https://arxiv.org/pdf/2609.03729v1,,,2026-09-03T12:01:02+00:00,cs.CV,2026-09-05T16:37:37.475227+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03724v1,Genetic Algorithms for Tractable Bayesian Network Fusion via Pre-Fusion Edge Pruning,Pablo Torrijos; José A. Gámez; José M. Puerta; Juan A. Aledo,http://arxiv.org/abs/2609.03724v1,https://arxiv.org/pdf/2609.03724v1,,,2026-09-03T11:55:48+00:00,cs.NE,2026-09-05T16:37:37.475251+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03706v1,Q-Edge: Symmetry-Reduced Quantum Simulation of Structured Extreme Dependence,Hongrui Zhang; Paolo Recchia; Ying Chen,http://arxiv.org/abs/2609.03706v1,https://arxiv.org/pdf/2609.03706v1,,,2026-09-03T11:43:52+00:00,quant-ph,2026-09-05T16:37:37.475262+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03705v1,Federated Causal Discovery via Regression-Directed Cumulants,Pablo Torrijos; Fabio Stella; José A. Gámez; José M. Puerta,http://arxiv.org/abs/2609.03705v1,https://arxiv.org/pdf/2609.03705v1,,,2026-09-03T11:43:29+00:00,cs.LG,2026-09-05T16:37:37.475275+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03695v1,SignSeek: Learning Transferable Representations for Sign Dictionary Retrieval,Sobhan Asasi; Ozge Mercanoglu Sincan; Richard Bowden,http://arxiv.org/abs/2609.03695v1,https://arxiv.org/pdf/2609.03695v1,,,2026-09-03T11:31:47+00:00,cs.CV,2026-09-05T16:37:37.475288+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03693v1,AlcaTRAz - Anchored Tree-Rule Defense Against Jailbreaks,Jakub Reš; Petr Kaška; Martin Perešíni; Martin Ukrop; Kamil Malinka,http://arxiv.org/abs/2609.03693v1,https://arxiv.org/pdf/2609.03693v1,,,2026-09-03T11:30:08+00:00,cs.CR,2026-09-05T16:37:37.475299+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03690v1,MetaStructAtlas: A Grounded 3D Vision-Language Dataset and Benchmark for Functional and Structural Reasoning in Whole-Body PET/CT,Chenguang Zheng; Le Xue; Yichi Zhang; Wenbo Zhang; Zehui Ling; Gang Feng; Xin Gao; Yuan Qi; Yuan Cheng; Zixin Hu; Mei Tian,http://arxiv.org/abs/2609.03690v1,https://arxiv.org/pdf/2609.03690v1,,,2026-09-03T11:27:22+00:00,cs.CV,2026-09-05T16:37:37.475310+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03688v1,ToPO: Token-Conditioned Preference Routing for Attention-Based Latent Diffusion Models,Juntao Xu; Shihong Li; Hoi Fan Au; Ning Zhu,http://arxiv.org/abs/2609.03688v1,https://arxiv.org/pdf/2609.03688v1,,,2026-09-03T11:24:08+00:00,cs.CV,2026-09-05T16:37:37.475343+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03686v1,Resolution-Aware Experimental Design under Partial Identifiability,Sofianos Panagiotis Fotias,http://arxiv.org/abs/2609.03686v1,https://arxiv.org/pdf/2609.03686v1,,,2026-09-03T11:23:10+00:00,cs.LG,2026-09-05T16:37:37.475354+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03681v1,WISE: World-model-guided Imagination Scheduling for Efficient Post-training of Vision-Language-Action Models,Chenhao Zhang; Hanyu Zhao; Hang Cheng; Tengfei Pan; Long Zeng,http://arxiv.org/abs/2609.03681v1,https://arxiv.org/pdf/2609.03681v1,,,2026-09-03T11:17:57+00:00,cs.RO,2026-09-05T16:37:37.475369+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03677v1,Understanding Autonomous Driving Datasets by Describing Differences between Image Subsets in Natural Language,Julian Truetsch; Felix Hauser; Christoph Stiller; Frank Bieder,http://arxiv.org/abs/2609.03677v1,https://arxiv.org/pdf/2609.03677v1,https://github.com/KIT-MRT/AD-Diff,1,2026-09-03T11:15:23+00:00,cs.CV,2026-09-05T16:37:38.769706+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03674v1,LLM4AIGQ: LLM-based AI Guidance Query Generation Framework for Multi Interest Mining,Xiangchen Pan; Jiayi Xu; Jing Wang; Xing Fang; Lingyun Zhu,http://arxiv.org/abs/2609.03674v1,https://arxiv.org/pdf/2609.03674v1,,,2026-09-03T11:13:01+00:00,cs.IR,2026-09-05T16:37:38.769770+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03662v1,Extracting Forgotten Prompts from Targeted Unlearned Models,Au Ashley Hoi-Ting; Meghdad Kurmanji; William F. Shen; Nicholas D. Lane; Ligang He,http://arxiv.org/abs/2609.03662v1,https://arxiv.org/pdf/2609.03662v1,,,2026-09-03T10:59:02+00:00,cs.LG,2026-09-05T16:37:38.769793+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03657v1,Rethinking 3D Noise: Learning 3D-Aware Video Priors via Optimization-Free Morphological Perturbations,Onat Şahin; Mohammad Altillawi; George Eskandar; Carlos Carbone; Ziyuan Liu,http://arxiv.org/abs/2609.03657v1,https://arxiv.org/pdf/2609.03657v1,,,2026-09-03T10:54:49+00:00,cs.CV,2026-09-05T16:37:38.769812+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03655v1,PL-SCEA: Reconfiguring Pretrained Attention for Few-Shot Industrial Anomaly Detection,Xiaoyu Yang; Qixing Wu; Huixian Zhao; Changlong Jin,http://arxiv.org/abs/2609.03655v1,https://arxiv.org/pdf/2609.03655v1,,,2026-09-03T10:54:05+00:00,cs.CV,2026-09-05T16:37:38.769830+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03645v1,Calibration of neural viscoelastic models via full-field data,Brain M. Riemer; Markus Kästner; Karl A. Kalina,http://arxiv.org/abs/2609.03645v1,https://arxiv.org/pdf/2609.03645v1,,,2026-09-03T10:46:02+00:00,cs.CE,2026-09-05T16:37:38.769845+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03643v1,Relative Prime Factorization and Finite-State Presentations under Fixed Finite-Monoid Observation,Takayuki Kuriyama,http://arxiv.org/abs/2609.03643v1,https://arxiv.org/pdf/2609.03643v1,,,2026-09-03T10:44:26+00:00,cs.FL,2026-09-05T16:37:38.769869+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03642v1,Machine learning-assisted design and explainable optimization of CdSnP2-based integrated solar-photodetector devices,Md. Alamin Hossain Pappu; Kazi Abrar Shafin; Mainul Hossain; Jaker Hossain,http://arxiv.org/abs/2609.03642v1,https://arxiv.org/pdf/2609.03642v1,,,2026-09-03T10:44:17+00:00,physics.optics,2026-09-05T16:37:38.769886+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03641v1,Tree-Structured Vector Quantization For Efficient And Progressive Image Compression,Xinkun Wang; Tianyi Xu; Qingyu Luo; Mingming Ma; Changzhe Jiao; Fu Li; Yi Niu,http://arxiv.org/abs/2609.03641v1,https://arxiv.org/pdf/2609.03641v1,,,2026-09-03T10:41:36+00:00,cs.CV,2026-09-05T16:37:38.769903+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03640v1,Quantum Hamiltonian Evolution for Coherent Quantum Learning,Ignacio B. Acedo; Javier Gonzalez-Conde; Pablo Rodriguez-Grasa; Barry C. Sanders; Lirandë Pira,http://arxiv.org/abs/2609.03640v1,https://arxiv.org/pdf/2609.03640v1,,,2026-09-03T10:41:23+00:00,quant-ph,2026-09-05T16:37:38.769918+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03626v1,Residual neural networks overcome the curse of dimensionality for semilinear heat equations,Ilkhom Mukhammadiev; Diyora Salimova,http://arxiv.org/abs/2609.03626v1,https://arxiv.org/pdf/2609.03626v1,,,2026-09-03T10:15:11+00:00,math.NA,2026-09-05T16:37:38.769942+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03616v1,Nash-Bargaining HalpernSGD via Limited-Memory MultiLRSGA: A Two-Phase Optimizer for Multi-Objective Learning,Katherine Rossella Foglia; Francesco Sergio Pisani; Vittorio Colao,http://arxiv.org/abs/2609.03616v1,https://arxiv.org/pdf/2609.03616v1,,,2026-09-03T09:59:55+00:00,math.OC,2026-09-05T16:37:38.769959+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03615v1,Auditing Patient Privacy in Medical Generative Models: Scalable Memorization Detection with DeepSSIM++,Antonio Scardace; Francesco Guarnera; Sebastiano Battiato; Daniele Ravì,http://arxiv.org/abs/2609.03615v1,https://arxiv.org/pdf/2609.03615v1,https://github.com/brAIn-science/DeepSSIM,11,2026-09-03T09:59:50+00:00,cs.CV,2026-09-05T16:37:40.084833+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03603v1,"Neural-Network Maxent: a general extension with learned nonlinearity, applied to time-series for Desert Locust distribution modelling",Alessandro Grassi; Edoardo Kimani Bellotto; Wassim El Azami; Sabrina Outmani; Maximilien Houel,http://arxiv.org/abs/2609.03603v1,https://arxiv.org/pdf/2609.03603v1,,,2026-09-03T09:48:28+00:00,cs.LG,2026-09-05T16:37:40.084897+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03602v1,SV-WAM: An Efficient Surround-View World-Action Model for End-to-End Autonomous Driving,Jinyang Wang; Shiwei Li; Junjian Wang; Zhiqiang Deng; Jianbin Gao; Yihang Zhao; Liu Liu; Yongjia Zhao; Jinlong Chen; Huirui Xu; Yifeng Pan; Kangwei Liu; Fan Ren; Ji Tao; Minghao Yang,http://arxiv.org/abs/2609.03602v1,https://arxiv.org/pdf/2609.03602v1,,,2026-09-03T09:47:51+00:00,cs.CV,2026-09-05T16:37:40.084914+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03597v1,KhatianDoc: A Human-Verified Benchmark Diagnosing Multimodal LLM Failure on Bengali Legal Land Records,Tasmiad Hasan; Arafat Zaman Ratul; Sarker Sadman Saalim; S. M. Shah Nawaz Hossain; Khan Raiyan Ibne Reza; Sumaiya Tabassum Nimi,http://arxiv.org/abs/2609.03597v1,https://arxiv.org/pdf/2609.03597v1,,,2026-09-03T09:46:41+00:00,cs.CL,2026-09-05T16:37:40.084932+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03591v1,"Scaling Bimanual Household Manipulation from 1,500 hours of Demonstrations to On-Policy Corrections",Jiafeng Xu; Qi Li; Yan Shen; Yiyu Ren; Travis Davies; Shaowen He; Ze Wang; Yifan Yang; Ran Cheng; Hao Dong,http://arxiv.org/abs/2609.03591v1,https://arxiv.org/pdf/2609.03591v1,,,2026-09-03T09:37:09+00:00,cs.RO,2026-09-05T16:37:40.084945+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03589v1,Correlated initialization of deep residual networks,Felix Benning; Ivan Nourdin; Giovanni Peccati,http://arxiv.org/abs/2609.03589v1,https://arxiv.org/pdf/2609.03589v1,,,2026-09-03T09:35:54+00:00,math.PR,2026-09-05T16:37:40.084958+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03582v1,WeatherNext 3: Increasing resolution and performance of global weather models with raw observations,Stephan Rasp; Boris Babenko; Dominic Masters; Andrew El-Kadi; Samier Merchant; Guy Shalev; Ilan Price; Fred Zyda; Remi Lam; Sasha Shysheya; Matthew Willson; Stratis Markou; Shreya Agrawal; Suhani Vora; Mohammed Alewi Hassen; Sunny Mak; Tom R. Andersson; Megan Bela; Akib Uddin; Nofar Peled Levi; Ben Gaiarin; Ferran Alet; Aaron Bell; Peter Battaglia; Alvaro Sanchez-Gonzalez,http://arxiv.org/abs/2609.03582v1,https://arxiv.org/pdf/2609.03582v1,,,2026-09-03T09:30:21+00:00,cs.LG,2026-09-05T16:37:40.084975+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03578v1,High-Throughput Computational Discovery of Inverted Resistive Switching in Two-Dimensional Materials,Sanchali Mitra; Arnab Kabiraj; Benjamin W. J. Chen; Han Zhang; Haiyu Meng; Shi-Jun Liang; C. S. Lau; Lei Shen; Lain-Jong Li; Kah-Wee Ang; Yee Sin Ang,http://arxiv.org/abs/2609.03578v1,https://arxiv.org/pdf/2609.03578v1,,,2026-09-03T09:27:20+00:00,cond-mat.mtrl-sci,2026-09-05T16:37:40.084990+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03576v1,SALTED: a symmetry-adapted machine-learning program for predicting electron-densities in molecules and materials,Zekun Lou; Alan M. Lewis; Théophane Bernhard; Lukas Seifert; Agustin Salcedo; Florian Kleemiss; Mariana Rossi; Andrea Grisafi,http://arxiv.org/abs/2609.03576v1,https://arxiv.org/pdf/2609.03576v1,,,2026-09-03T09:27:16+00:00,cond-mat.mtrl-sci,2026-09-05T16:37:40.085002+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03572v1,Drive-HWM: Hierarchical World Models for Dynamic-Latent Guided Autonomous Driving,Zhaoxin Fan; Tianbao Zhang; Wenjun Wu; Xiaofeng Wang; Yeying Jin; Jian Zhao; Zheng Zhu; Shuicheng Yan,http://arxiv.org/abs/2609.03572v1,https://arxiv.org/pdf/2609.03572v1,,,2026-09-03T09:21:19+00:00,cs.CV,2026-09-05T16:37:40.085015+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03562v1,JuPyLive: Seamless Migration of Jupyter Notebook Resources from Laptop to HPC,Sima Attar-Khorasani; Matthias Lieber; Siavash Ghiasvand,http://arxiv.org/abs/2609.03562v1,https://arxiv.org/pdf/2609.03562v1,,,2026-09-03T09:02:18+00:00,cs.DC,2026-09-05T16:37:40.085027+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03544v1,SafeRI: Recognition and Intervention for Token-Level Safety Intervention in Large Vision Language Models,Caoyuan Ma; Tian Gu; Wenpu Liu; Weichu Xie; Shuai Dong; Yuqi Xu; Ji Zhao; Ziyue Wang; Wenzheng Chang; Taiqiang Wu; Yongfu Zhu; Wenqi Shao; Zheng Wang; Yinqiang Zheng,http://arxiv.org/abs/2609.03544v1,https://arxiv.org/pdf/2609.03544v1,,,2026-09-03T08:43:07+00:00,cs.CV,2026-09-05T16:37:40.085042+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03533v1,Coupled Scaling: A Representational Accessibility Framework for Neural Scaling Laws,Jie Wang,http://arxiv.org/abs/2609.03533v1,https://arxiv.org/pdf/2609.03533v1,https://github.com/quintonvina/coupled-scaling,0,2026-09-03T08:32:46+00:00,cs.LG,2026-09-05T16:37:41.369648+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03522v1,EPIC: Explicit Posterior Item Conditioning for Semantic ID Diffusion Recommendation,Tuan-Binh Tran; Thanh Tam Nguyen; Quoc Viet Hung Nguyen; Dung D. Le; Tung Kieu; Thanh Trung Huynh,http://arxiv.org/abs/2609.03522v1,https://arxiv.org/pdf/2609.03522v1,,,2026-09-03T08:21:50+00:00,cs.IR,2026-09-05T16:37:41.369732+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03521v1,The Identification of Biological Stains at Crime Scenes: A Promising Role for Proteomics and Machine Learning,Anna Rosenberg; Stéphanie Laurent; Esther Morandeau; Alix Munoz; Joelle Vinh,http://arxiv.org/abs/2609.03521v1,https://arxiv.org/pdf/2609.03521v1,,,2026-09-03T08:20:50+00:00,q-bio.QM,2026-09-05T16:37:41.369759+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03518v1,Orbital-Free DFT-Assisted Machine-Learned Molecular Dynamics for Electric-Field-Driven Ionic Transport,Yusuke Nishiya; Hiroya Nakata; Yosuke Harada; Yu-ichiro Matsushita,http://arxiv.org/abs/2609.03518v1,https://arxiv.org/pdf/2609.03518v1,,,2026-09-03T08:19:37+00:00,cond-mat.mtrl-sci,2026-09-05T16:37:41.369780+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03510v1,Interplay of B-Site Off-Centering and Molecular Orientations in the Mixed Hybrid Perovskite MAGe1xSnxI3,Erik Fransson; Apinya Ngoipala; Oskar Öjstedt; Maths Karlsson; Paul Erhart; Julia Wiktor,http://arxiv.org/abs/2609.03510v1,https://arxiv.org/pdf/2609.03510v1,,,2026-09-03T08:09:21+00:00,cond-mat.mtrl-sci,2026-09-05T16:37:41.369802+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03505v1,An Adversarial Zero-Shot Learning Approach for Anomaly Detection in Multivariate IoT Traffic Data,Mahshid Rezakhani; Tolunay Seyfi; Fatemeh Afghah,http://arxiv.org/abs/2609.03505v1,https://arxiv.org/pdf/2609.03505v1,,,2026-09-03T08:07:06+00:00,cs.LG,2026-09-05T16:37:41.369819+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03504v1,Restricted Eigenvalues Beyond Gaussian Width: Threshold Occupancy under Heavy Tails,Shi Fu; Huibo Xu; Qixin Zhang; Dacheng Tao,http://arxiv.org/abs/2609.03504v1,https://arxiv.org/pdf/2609.03504v1,,,2026-09-03T08:05:05+00:00,cs.LG,2026-09-05T16:37:41.370044+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03501v1,Towards a Statistical Understanding of Mixture-of-Experts,Siyuan He; Bokai Yang; Jie Hu; Ziwen Gao; Yuhong Yang,http://arxiv.org/abs/2609.03501v1,https://arxiv.org/pdf/2609.03501v1,,,2026-09-03T08:03:16+00:00,stat.ML,2026-09-05T16:37:41.370071+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03495v1,Spectral characteristics of autoencoder parameters as a vector representation of data,Maria Nikitina; Anton Bishuk; Oleg Bakhteev,http://arxiv.org/abs/2609.03495v1,https://arxiv.org/pdf/2609.03495v1,,,2026-09-03T07:59:19+00:00,cs.LG,2026-09-05T16:37:41.370090+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03488v1,Indirect Estimation of SINR via SSB and CSI-RS RSRP in 5G NR,Leonardo Spampinato; Mahamadou Togola; Matteo Bernabè; Azim Akhtarshenas; Lorenzo Mario Amorosa; David López-Pérez,http://arxiv.org/abs/2609.03488v1,https://arxiv.org/pdf/2609.03488v1,,,2026-09-03T07:48:39+00:00,cs.NI,2026-09-05T16:37:41.370108+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03470v1,ExplainRoute: A Pre-Deployment Audit Framework for Non-Answer-Giving Programming Tutors,Yiming Gai; Yingying Zhang; Xuefei Huang,http://arxiv.org/abs/2609.03470v1,https://arxiv.org/pdf/2609.03470v1,,,2026-09-03T07:28:22+00:00,cs.IR,2026-09-05T16:37:41.370126+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03464v1,Mind the Gap: Robustness Risks in PII Detection Systems,Adeel Zafar; Slawomir Nowaczyk,http://arxiv.org/abs/2609.03464v1,https://arxiv.org/pdf/2609.03464v1,,,2026-09-03T07:23:28+00:00,cs.LG,2026-09-05T16:37:41.370141+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03443v1,Beyond Straightness: Non-Crossing Flow Matching via Quantile AlignTree Coupling,Junyi Lin; Mengyu Li; Jingxuan Hu; Kejun He; Cheng Meng,http://arxiv.org/abs/2609.03443v1,https://arxiv.org/pdf/2609.03443v1,,,2026-09-03T07:00:43+00:00,cs.LG,2026-09-05T16:37:41.370202+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03442v1,"Guide, Not Bind: Why Defeasible Priors Fail in Augmented Lagrangian Causal Discovery",Sairam Sundararaman; Sara Girdhar; Manit Narasimha Murthy; Samrudh N; Bhaskarjyoti Das,http://arxiv.org/abs/2609.03442v1,https://arxiv.org/pdf/2609.03442v1,,,2026-09-03T06:53:34+00:00,cs.LG,2026-09-05T16:37:41.370220+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03441v1,Does SRL Pave the Road to Explainable Reasoning? Lessons Learned from an Implementer's Perspective,Lander Maes; Bryan-Elliott Tam; Jitse De Smet; Jos De Roo; Pieter Colpaert; Ruben Taelman,http://arxiv.org/abs/2609.03441v1,https://arxiv.org/pdf/2609.03441v1,,,2026-09-03T06:51:30+00:00,cs.DB,2026-09-05T16:37:41.370239+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03422v1,Inferred Generative-Process Diversity Predicts Correlated Failure Across Language Models,Ross Tieman; Evan Markou,http://arxiv.org/abs/2609.03422v1,https://arxiv.org/pdf/2609.03422v1,,,2026-09-03T06:27:58+00:00,cs.LG,2026-09-05T16:37:41.370403+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03406v1,Neural-Collapse-guided Task-Free Continual Anomaly Detection,Xiaotong Kong; Chaoyang Song; Ziai Zhou; Jinxia Zhang; Kanjian Zhang; Haikun Wei,http://arxiv.org/abs/2609.03406v1,https://arxiv.org/pdf/2609.03406v1,,,2026-09-03T06:04:21+00:00,cs.CV,2026-09-05T16:37:41.370444+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03389v1,Computing stable configurations of confined smectic liquid crystals with a deep variational framework,Yuchen Xie; Baoming Shi; Yucen Han; Lei Zhang,http://arxiv.org/abs/2609.03389v1,https://arxiv.org/pdf/2609.03389v1,,,2026-09-03T05:45:22+00:00,cond-mat.soft,2026-09-05T16:37:41.370463+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03383v1,TIGPO: Temporal Instance-Graph Policy Optimization for Long-Horizon LLM Agents,Jinwei Gan,http://arxiv.org/abs/2609.03383v1,https://arxiv.org/pdf/2609.03383v1,,,2026-09-03T05:32:43+00:00,cs.LG,2026-09-05T16:37:41.370478+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03382v1,SurgeGen: A Hybrid Generative Diffusion Framework for Storm Surge Scenario Synthesis,Shunan Zheng; John J. Hasenbein,http://arxiv.org/abs/2609.03382v1,https://arxiv.org/pdf/2609.03382v1,,,2026-09-03T05:31:44+00:00,math.DS,2026-09-05T16:37:41.370495+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03379v1,RecurTrace: Adaptive Latent Reasoning with Loop-Time Memory,Yuxiang Wang; Kunyu Feng; Yingda Shen; Haoning Xu; Junyu Wang; Zhizheng Wu,http://arxiv.org/abs/2609.03379v1,https://arxiv.org/pdf/2609.03379v1,,,2026-09-03T05:29:24+00:00,cs.LG,2026-09-05T16:37:41.370527+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03377v1,SimpleDesign: A Joint Model for Protein Sequence and Structure Codesign,Jiarui Lu; Yuyang Wang; Yizhe Zhang; Jiatao Gu; Navdeep Jaitly; Joshua M. Susskind; Miguel Ángel Bautista,http://arxiv.org/abs/2609.03377v1,https://arxiv.org/pdf/2609.03377v1,,,2026-09-03T05:25:05+00:00,cs.LG,2026-09-05T16:37:41.370569+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2609.03376v1,Spruce: Scalable Private Outsourced Retrieval Using Compact Embeddings,Peichun Hua; Yunming Xiao,http://arxiv.org/abs/2609.03376v1,https://arxiv.org/pdf/2609.03376v1,,,2026-09-03T05:19:03+00:00,cs.CR,2026-09-05T16:37:41.370585+00:00
